Date (WET),CCGT (40%),CCGT (45%),CCGT (50%),CCGT (55%),COAL (30%),COAL (35%),COAL (40%)
,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh
[01/11/2018 17:00],68.64,61.02,54.91,49.92,61.59,52.79,46.19
[01/11/2018 18:00],68.64,61.02,54.91,49.92,61.59,52.79,46.19
[01/11/2018 19:00],68.64,61.02,54.91,49.92,61.59,52.79,46.19
[01/11/2018 20:00],68.64,61.02,54.91,49.92,61.59,52.79,46.19
[01/11/2018 21:00],68.64,61.02,54.91,49.92,61.59,52.79,46.19
[01/11/2018 22:00],68.64,61.02,54.91,49.92,61.59,52.79,46.19
[01/11/2018 23:00],69.32,61.62,55.45,50.41,63.11,54.10,47.33
[02/11/2018 00:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 01:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 02:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 03:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 04:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 05:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 06:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 07:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 08:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 09:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 10:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 11:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 12:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 13:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 14:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 15:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 16:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 17:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 18:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 19:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 20:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 21:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 22:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[02/11/2018 23:00],70.33,62.52,56.27,51.15,63.11,54.09,47.33
[03/11/2018 00:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 01:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 02:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 03:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 04:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 05:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 06:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 07:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 08:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 09:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 10:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 11:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 12:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 13:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 14:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 15:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 16:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 17:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 18:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 19:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 20:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 21:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 22:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[03/11/2018 23:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 00:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 01:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 02:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 03:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 04:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 05:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 06:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 07:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 08:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 09:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 10:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 11:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 12:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 13:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 14:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 15:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 16:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 17:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 18:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 19:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 20:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 21:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 22:00],68.54,60.93,54.83,49.85,63.11,54.09,47.33
[04/11/2018 23:00],68.61,60.98,54.89,49.90,63.25,54.22,47.44
[05/11/2018 00:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 01:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 02:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 03:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 04:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 05:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 06:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 07:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 08:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 09:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 10:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 11:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 12:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 13:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 14:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 15:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 16:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 17:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 18:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 19:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 20:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 21:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 22:00],68.68,61.05,54.94,49.95,63.12,54.10,47.34
[05/11/2018 23:00],68.84,61.19,55.07,50.06,63.48,54.41,47.61
[06/11/2018 00:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 01:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 02:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 03:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 04:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 05:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 06:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 07:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 08:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 09:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 10:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 11:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 12:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 13:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 14:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 15:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 16:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 17:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 18:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 19:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 20:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 21:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 22:00],68.81,61.16,55.05,50.04,63.31,54.26,47.48
[06/11/2018 23:00],69.29,61.59,55.43,50.39,64.38,55.18,48.29
[07/11/2018 00:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 01:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 02:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 03:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 04:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 05:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 06:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 07:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 08:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 09:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 10:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 11:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 12:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 13:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 14:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 15:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 16:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 17:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 18:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 19:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 20:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 21:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 22:00],71.17,63.26,56.93,51.76,64.29,55.10,48.22
[07/11/2018 23:00],71.59,63.64,57.27,52.07,65.25,55.93,48.94
[08/11/2018 00:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 01:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 02:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 03:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 04:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 05:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 06:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 07:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 08:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 09:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 10:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 11:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 12:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 13:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 14:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 15:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 16:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 17:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 18:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 19:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 20:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 21:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 22:00],71.99,63.99,57.59,52.36,65.20,55.88,48.90
[08/11/2018 23:00],71.96,63.97,57.57,52.34,65.14,55.83,48.85
[09/11/2018 00:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 01:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 02:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 03:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 04:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 05:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 06:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 07:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 08:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 09:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 10:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 11:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 12:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 13:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 14:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 15:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 16:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 17:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 18:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 19:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 20:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 21:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 22:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[09/11/2018 23:00],70.10,62.31,56.08,50.98,65.34,56.01,49.01
[10/11/2018 00:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 01:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 02:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 03:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 04:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 05:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 06:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 07:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 08:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 09:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 10:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 11:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 12:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 13:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 14:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 15:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 16:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 17:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 18:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 19:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 20:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 21:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 22:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[10/11/2018 23:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 00:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 01:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 02:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 03:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 04:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 05:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 06:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 07:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 08:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 09:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 10:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 11:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 12:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 13:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 14:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 15:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 16:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 17:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 18:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 19:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 20:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 21:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 22:00],72.23,64.20,57.78,52.53,65.34,56.01,49.01
[11/11/2018 23:00],72.68,64.61,58.15,52.86,66.37,56.88,49.77
[12/11/2018 00:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 01:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 02:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 03:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 04:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 05:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 06:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 07:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 08:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 09:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 10:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 11:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 12:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 13:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 14:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 15:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 16:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 17:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 18:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 19:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 20:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 21:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 22:00],73.91,65.70,59.13,53.75,66.75,57.21,50.06
[12/11/2018 23:00],73.75,65.55,59.00,53.63,66.38,56.89,49.78
[13/11/2018 00:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 01:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 02:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 03:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 04:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 05:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 06:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 07:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 08:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 09:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 10:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 11:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 12:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 13:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 14:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 15:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 16:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 17:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 18:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 19:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 20:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 21:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 22:00],74.36,66.10,59.49,54.08,65.97,56.55,49.48
[13/11/2018 23:00],74.18,65.94,59.34,53.95,65.57,56.20,49.17
[14/11/2018 00:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 01:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 02:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 03:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 04:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 05:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 06:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 07:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 08:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 09:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 10:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 11:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 12:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 13:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 14:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 15:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 16:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 17:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 18:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 19:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 20:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 21:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 22:00],76.16,67.70,60.93,55.39,65.59,56.22,49.20
[14/11/2018 23:00],75.82,67.40,60.66,55.14,64.84,55.58,48.63
[15/11/2018 00:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 01:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 02:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 03:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 04:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 05:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 06:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 07:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 08:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 09:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 10:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 11:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 12:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 13:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 14:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 15:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 16:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 17:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 18:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 19:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 20:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 21:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 22:00],78.37,69.66,62.70,57.00,65.62,56.24,49.21
[15/11/2018 23:00],78.42,69.71,62.74,57.03,65.73,56.34,49.30
[16/11/2018 00:00],75.11,66.77,60.09,54.63,65.66,56.28,49.25
[16/11/2018 01:00],75.11,66.77,60.09,54.63,65.66,56.28,49.25
[16/11/2018 02:00],75.11,66.77,60.09,54.63,65.66,56.28,49.25
[16/11/2018 03:00],75.11,66.77,60.09,54.63,65.66,56.28,49.25
